"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"ANDERS.LEE","2016-2017","NYI","C",81,1041.83,24,13,37,32,2.13,1.84,45.08,2.6,1086,983,103,52.49,6.55,54,41,13,56.84,8.63,51.97,42.33,9.64,55.11,8.84,15,9,-6,222,12.79,16.46,0.95,16.33,101.36,53.97,25.93,30.63,46.44,29.32,50.22
"ANDREAS.ATHANASIOU","2015-2016","DET","C",37,311.54,7,5,12,9,2.31,1.73,14.38,2.77,280,281,-1,49.91,-4.54,14,15,-1,48.28,6.28,12.66,14.96,-2.3,45.84,-6.6,2,13,11,80,15.41,4.6,0.89,14,100.27,63.12,17.58,28.71,52.05,28.01,49.43
"ANDREAS.ATHANASIOU","2016-2017","DET","C",64,737.2,17,8,25,22,2.03,1.79,24.43,1.99,611,675,-64,47.51,-1.27,30,31,-1,49.18,4.33,25.96,30.8,-4.84,45.74,-3.84,8,12,4,205,16.68,10.25,0.83,15.89,100.77,61.28,23.02,29.1,48.19,28.52,50.2
"ANDREAS.ENGLUND","2016-2017","OTT","D",5,45.22,0,0,0,0,0,0,-1.02,-1.35,31,46,-15,40.26,-5.94,1,4,-3,20,-30,1.55,2.3,-0.75,40.26,-0.45,1,0,-1,7,9.29,0.27,0.36,0,90.94,60,20.84,27.23,49.01,28.96,49.68
"ANDREAS.MARTINSEN","2015-2016","COL","L",55,588.91,4,7,11,8,1.12,0.82,4.52,0.46,425,569,-144,42.76,-1.88,19,21,-2,47.5,-3.51,14.69,21.29,-6.6,40.83,-4.19,14,12,-2,83,8.46,3.81,0.39,8.33,101.54,41.95,22.34,29.5,44.48,28.63,50.22
"ANDREAS.MARTINSEN","2016-2017","COL/MTL","L",63,557.12,3,2,5,4,0.54,0.43,-0.8,-0.09,410,555,-145,42.49,-6.88,9,24,-15,27.27,-13.32,12.63,19.91,-7.28,38.81,-8.95,12,5,-7,122,13.14,5.22,0.56,4.35,96.26,46.22,18.26,28.15,48.75,28.08,49.85
"ANDRE.BENOIT","2013-2014","COL","D",79,1238.12,6,8,14,10,0.68,0.48,11.9,0.58,1067,1227,-160,46.51,-0.25,48,49,-1,49.48,-7.18,39.72,48.63,-8.91,44.96,-1.87,8,7,-1,171,8.29,3.26,0.16,7.89,100.75,48.48,31.7,27.92,46.81,28.9,49.93
"ANDRE.BENOIT","2014-2015","BUF","D",59,904.65,0,5,5,2,0.33,0.13,-14.1,-0.94,633,1067,-434,37.24,0.24,25,42,-17,37.31,-1.58,25.43,40.13,-14.7,38.79,-1.74,11,4,-7,86,5.7,1.39,0.09,0,99.64,40.59,30.97,27.8,39.11,28.64,50.32
"ANDRE.BENOIT","2015-2016","STL","D",2,26.12,0,0,0,0,0,0,-0.4,-0.92,12,28,-16,30,-9.29,1,0,1,100,28.57,0.51,1.06,-0.55,32.48,-9.96,0,0,0,1,2.3,0.03,0.07,NA,120,36.36,27.03,26.54,51.15,28.46,51.8
"ANDRE.BURAKOVSKY","2014-2015","WSH","L",53,617.04,7,10,17,11,1.65,1.07,24.33,2.37,654,538,116,54.87,4.99,33,21,12,61.11,12.19,23.63,17.61,6.02,57.3,5.32,4,8,4,131,12.74,5.95,0.58,11.67,102.1,63.25,23.58,30.2,51.21,28.77,49.54
"ANDRE.BURAKOVSKY","2015-2016","WSH","L",79,959.51,17,15,32,23,2,1.44,35.04,2.19,930,875,55,51.52,0.39,45,41,4,52.33,-5.44,37.25,37.51,-0.26,49.83,-2.98,6,8,2,224,14.01,10.87,0.68,14.66,100.25,57.73,24.72,30.17,50.96,28.69,49.66
"ANDRE.BURAKOVSKY","2016-2017","WSH","L",64,750.13,9,19,28,18,2.24,1.44,35.7,2.86,797,646,151,55.23,4.87,34,21,13,61.82,-2.23,27.92,30.21,-2.29,48.03,-4.34,8,3,-5,198,15.84,7.48,0.6,9.28,102.63,57.55,23.84,28.99,51.23,28.45,49.5
"ANDREI.LOKTIONOV","2013-2014","N.J/CAR","C",68,780.97,5,11,16,14,1.23,1.08,22.64,1.74,670,553,117,54.78,3.05,29,28,1,50.88,2.39,29.19,24.96,4.23,53.91,1.94,5,6,1,134,10.29,6.82,0.52,7.58,99.31,62.53,23.42,29.41,52.46,28.67,49.76
"ANDREI.MARKOV","2013-2014","MTL","D",81,1450,4,15,19,16,0.79,0.66,24.87,1.03,1389,1437,-48,49.15,3.79,59,48,11,55.14,8.63,59.03,57.72,1.31,50.56,3.61,9,6,-3,172,7.12,3.09,0.13,4.82,101.61,44.21,37.1,28.78,45.54,29.35,49.88
"ANDREI.MARKOV","2014-2015","MTL","D",81,1508,5,15,20,12,0.8,0.48,31.57,1.26,1478,1434,44,50.76,3.68,66,45,21,59.46,7.98,58.08,56.68,1.4,50.61,2.89,10,5,-5,249,9.91,5.15,0.2,4.95,102.62,48.58,37.24,29.21,48.87,29.65,50.02
"ANDREI.MARKOV","2015-2016","MTL","D",81,1420.6,1,24,25,18,1.06,0.76,29.1,1.23,1359,1330,29,50.54,-1.25,58,58,0,50,2.31,51.44,54.21,-2.77,48.69,-2.77,11,6,-5,217,9.17,3.46,0.15,1.28,100.4,50.45,35.61,28.11,52.2,29.4,49.91
"ANDREI.MARKOV","2016-2017","MTL","D",62,1065.85,5,18,23,16,1.29,0.9,34.17,1.92,1106,950,156,53.79,2.21,46,29,17,61.33,7.22,45.64,36.72,8.92,55.42,3.57,7,6,-1,173,9.74,2.81,0.16,6.33,102.34,48.75,33.92,28.17,52.49,29.18,49.96
"ANDREJ.MESZAROS","2013-2014","PHI/BOS","D",52,813.5,6,14,20,13,1.48,0.96,19.32,1.42,731,766,-35,48.83,-0.52,37,31,6,54.41,10.34,29.03,32.87,-3.84,46.9,-0.68,13,7,-6,159,11.73,3.21,0.24,8.22,102.41,56.11,32.69,27.61,50.43,28.68,49.69
"ANDREJ.MESZAROS","2014-2015","BUF","D",60,921.02,6,6,12,9,0.78,0.59,-6.19,-0.4,676,1065,-389,38.83,1.03,33,43,-10,43.42,9.09,30.13,39.67,-9.54,43.17,2.81,15,3,-12,103,6.71,1.93,0.13,12.5,100.79,48.1,31.12,27.43,38.04,28.52,49.95
"ANDREJ.NESTRASIL","2014-2015","CAR/DET","C",54,637.31,5,9,14,12,1.32,1.13,23.62,2.22,649,506,143,56.19,2.95,21,19,2,52.5,12.12,27.15,21.58,5.57,55.72,5.31,5,5,0,126,11.86,7.96,0.75,7.04,99.09,56.98,23.4,29.09,52.36,28.51,50
"ANDREJ.NESTRASIL","2015-2016","CAR","C",55,707.3,5,11,16,12,1.36,1.02,24.9,2.11,675,551,124,55.06,4.46,27,25,2,51.92,4.01,28.16,24.99,3.17,52.98,1.98,3,4,1,173,14.68,8.05,0.68,5.49,99.71,45.43,25.99,30.31,49.61,29.26,50.3
"ANDREJ.NESTRASIL","2016-2017","CAR","C",19,193.08,1,4,5,4,1.55,1.24,5.12,1.59,168,163,5,50.76,-1.83,6,8,-2,42.86,4.26,7.17,7.37,-0.2,49.31,-1.72,2,0,-2,36,11.19,2.26,0.7,4,96.52,50.98,20.67,28.88,50.9,28.5,49.23
"ANDREJ.SEKERA","2013-2014","CAR","D",74,1336.84,6,16,22,10,0.99,0.45,29.92,1.34,1386,1296,90,51.68,1.64,61,60,1,50.41,4.47,57.94,60.03,-2.09,49.11,-0.36,10,5,-5,219,9.83,5.03,0.23,6.06,100.35,52.65,36.43,28.92,50.56,29.74,49.83
"ANDREJ.SEKERA","2014-2015","CAR/L.A","D",73,1292.74,2,12,14,6,0.65,0.28,30,1.39,1330,1124,206,54.2,3.39,46,50,-4,47.92,6.1,54.6,49.68,4.92,52.36,2.46,4,6,2,205,9.51,2.99,0.14,2.56,98.01,50,35.52,28.1,53.53,29.43,49.84
"ANDREJ.SEKERA","2015-2016","EDM","D",81,1408.74,3,9,12,8,0.51,0.34,16.47,0.7,1301,1342,-41,49.22,0.7,48,60,-12,44.44,0.94,57.88,53,4.88,52.2,4.5,6,4,-2,250,10.65,4.73,0.2,2.91,98.41,45.42,35.51,27.77,48.35,29.26,50.13
"ANDREJ.SEKERA","2016-2017","EDM","D",80,1352.63,5,16,21,16,0.93,0.71,26.05,1.16,1225,1250,-25,49.49,-0.79,52,38,14,57.78,4.38,60.18,51.69,8.49,53.79,2.9,8,4,-4,218,9.67,5.66,0.25,6.1,101.83,50.9,33.86,28.45,49.58,29.31,49.92
"ANDREJ.SUSTR","2013-2014","T.B","D",43,612.98,1,3,4,1,0.39,0.1,6.08,0.6,544,525,19,50.89,-1.11,16,19,-3,45.71,-15.07,18.69,20.87,-2.18,47.24,-5.85,8,1,-7,73,7.15,1.19,0.12,2.56,99.08,46.11,29.43,28.15,50.48,28.76,50.15
"ANDREJ.SUSTR","2014-2015","T.B","D",72,1141.46,0,11,11,4,0.58,0.21,13.42,0.71,934,956,-22,49.42,-5.98,43,36,7,54.43,-2.51,35.08,32.9,2.18,51.6,-5.07,13,5,-8,132,6.94,2.22,0.12,0,101.29,54.28,33.03,27.55,52.84,28.71,49.42
"ANDREJ.SUSTR","2015-2016","T.B","D",77,1138.36,4,13,17,8,0.9,0.42,17.02,0.9,989,999,-10,49.75,-3.41,49,50,-1,49.49,-5.78,36.08,39.14,-3.06,47.97,-4.87,12,3,-9,137,7.22,2.41,0.13,6.35,100.95,43.34,31.01,27.53,52.1,28.79,49.7
"ANDREJ.SUSTR","2016-2017","T.B","D",80,1228.2,3,10,13,8,0.64,0.39,12.89,0.63,1082,1126,-44,49,-2.8,38,47,-9,44.71,-7.04,41.45,43.69,-2.24,48.68,-2.18,19,4,-15,162,7.91,3.64,0.18,3.26,98.87,36.02,31.52,27.45,51.62,28.86,49.96
"ANDREW.AGOZZINO","2014-2015","COL","L",1,9.75,0,1,1,0,6.15,0,0.46,2.83,8,14,-6,36.36,-15.69,1,0,1,100,50,0.31,0.67,-0.36,31.63,-5.97,0,0,0,2,12.31,0.11,0.68,0,120,50,19.25,25.44,44.05,28.72,53.03
"ANDREW.AGOZZINO","2015-2016","COL","L",9,74.45,0,1,1,0,0.81,0,0.14,0.11,59,73,-14,44.7,1.82,1,2,-1,33.33,-16.67,2.23,2.47,-0.24,47.45,5.49,0,0,0,11,8.87,0.3,0.24,0,97.45,45.95,17.66,27.23,43.91,27.65,51.06
"ANDREW.ALBERTS","2013-2014","VAN","D",10,70.12,0,0,0,0,0,0,0.33,0.28,57,65,-8,46.72,-1.82,2,2,0,50,-16.67,2.15,3.01,-0.86,41.67,-8.94,0,0,0,13,11.12,0.17,0.15,0,103.57,37.5,13.89,28.06,50.68,27.76,49.2
"ANDREW.BODNARCHUK","2015-2016","COL/CBJ","D",37,443.22,0,4,4,3,0.54,0.41,-3.67,-0.5,338,469,-131,41.88,-3.93,15,24,-9,38.46,-12.02,16,19.59,-3.59,44.96,-4.1,7,3,-4,33,4.47,0.33,0.04,0,98.53,50.42,24.55,26.93,46.3,28.43,50.17
"ANDREW.CAMPBELL","2013-2014","L.A","D",3,36.67,0,0,0,0,0,0,0.25,0.41,33,38,-5,46.48,-14.16,1,1,0,50,-12.5,1.18,1.81,-0.63,39.46,-27.45,0,1,1,7,11.45,0.34,0.56,0,100.62,59.26,22.93,25.79,55.69,27.61,46.97
"ANDREW.CAMPBELL","2014-2015","ARI","D",33,473.54,0,1,1,0,0.13,0,-0.58,-0.07,439,506,-67,46.46,-2.48,7,21,-14,25,-13.46,17.68,20.24,-2.56,46.62,0.94,4,2,-2,58,7.35,1.21,0.15,0,95.21,39.46,28.96,26.45,48.43,28.65,49.76
"ANDREW.CAMPBELL","2015-2016","TOR","D",6,66.97,0,1,1,0,0.9,0,0.37,0.33,61,75,-14,44.85,-2.55,2,2,0,50,23.91,2.28,3.01,-0.73,43.1,4.64,1,1,0,3,2.69,0.17,0.15,0,101.74,49.09,23.44,25.7,52.7,28.66,49.27
"ANDREW.COGLIANO","2013-2014","ANA","C",82,1076.64,15,17,32,24,1.78,1.34,30.58,1.7,945,1009,-64,48.36,-2.13,42,38,4,52.5,-8.3,38.53,41.73,-3.2,48.01,-4.93,10,15,5,231,12.87,12.82,0.71,10.95,101.04,48.63,27.19,29.51,47.76,29.71,50.32
"ANDREW.COGLIANO","2014-2015","ANA","C",82,1024.02,12,12,24,23,1.41,1.35,27.73,1.62,919,886,33,50.91,-0.02,38,41,-3,48.1,-5.87,36.56,34.55,2.01,51.41,-0.75,5,11,6,208,12.19,9.81,0.57,10.81,99.2,50.94,25.39,29.32,50.09,28.89,49.96
"ANDREW.COGLIANO","2015-2016","ANA","C",82,1006.97,5,20,25,15,1.49,0.89,29.65,1.77,952,859,93,52.57,0.22,33,37,-4,47.14,-4.1,40.76,32.97,7.79,55.28,2.86,14,8,-6,201,11.98,10.15,0.6,4.27,98.46,41.11,25.34,29.88,52.18,29.51,50.05
"ANDREW.COGLIANO","2016-2017","ANA","C",82,1075.52,11,18,29,20,1.62,1.12,41.28,2.3,1111,954,157,53.8,5.55,41,37,4,52.56,-0.61,49.98,43.43,6.55,53.51,1.65,10,12,2,258,14.39,11.76,0.66,7.05,99.38,44.48,27.27,31.53,44.7,29.82,50.26
"ANDREW.COPP","2014-2015","WPG","C",1,12.35,0,1,1,1,4.86,4.86,1.32,6.41,9,9,0,50,8.62,2,0,2,100,25,0.62,0.44,0.18,58.49,24.71,0,0,0,4,19.43,0.3,1.46,0,125,40,23.65,26.92,49.94,24.83,48.58
"ANDREW.COPP","2015-2016","WPG","C",77,550.25,7,6,13,11,1.42,1.2,13.44,1.47,425,465,-40,47.75,-4.01,19,10,9,65.52,15.93,17.84,17.08,0.76,51.09,0.93,1,6,5,82,8.94,5.76,0.63,13.73,104.34,45.93,15.02,26.7,48.98,27.35,49.23
"ANDREW.COPP","2016-2017","WPG","C",64,670.98,8,7,15,13,1.34,1.16,15.65,1.4,562,586,-24,48.95,-0.39,24,18,6,57.14,8.76,25.36,20.07,5.29,55.82,4.24,7,4,-3,110,9.84,6.72,0.6,11.94,101.75,45.28,21.68,29.41,48.36,28.45,49.47
"ANDREW.DESJARDINS","2013-2014","S.J","C",81,789.02,3,12,15,8,1.14,0.61,18.28,1.39,684,681,3,50.11,-4.16,17,26,-9,39.53,-16.19,25.37,23.38,1.99,52.04,-6.35,19,24,5,148,11.25,6.35,0.48,3.49,97.39,50.79,19.63,27.76,52.46,27.8,49.13
"ANDREW.DESJARDINS","2014-2015","S.J/CHI","C",69,650.08,5,3,8,5,0.74,0.46,4.68,0.43,530,610,-80,46.49,-5.84,14,18,-4,43.75,-7.85,16.61,22.95,-6.34,41.99,-9.88,18,9,-9,90,8.31,3.89,0.36,9.8,99.51,36.34,19.11,27.43,49.49,27.67,49.42
"ANDREW.DESJARDINS","2015-2016","CHI","C",77,868.86,6,5,11,10,0.76,0.69,14.89,1.03,772,768,4,50.13,-0.45,15,26,-11,36.59,-14.75,28.62,30.11,-1.49,48.73,0.7,10,12,2,165,11.39,8.31,0.57,6.74,97.07,27.36,22.91,28.97,50.47,28.36,49.95
"ANDREW.DESJARDINS","2016-2017","CHI","C",46,399.62,0,1,1,0,0.15,0,3.67,0.55,379,378,1,50.07,-0.96,10,16,-6,38.46,-9.22,16.09,16.38,-0.29,49.55,0.33,8,9,1,79,11.86,4.18,0.63,0,96.3,40,17.3,27.31,49.95,27.67,49.22
"ANDREW.EBBETT","2013-2014","PIT","C",9,90.45,0,1,1,1,0.66,0.66,-0.44,-0.29,58,88,-30,39.73,-14.13,1,5,-4,16.67,-33.33,1.88,3.05,-1.17,38.13,-13.01,0,1,1,16,10.61,0.51,0.34,0,92.93,49.09,20.16,28.28,46.68,28.14,49.02
"ANDREW.EBBETT","2014-2015","PIT","C",24,192.54,1,4,5,4,1.56,1.25,4.95,1.54,148,153,-5,49.17,-4.32,7,6,1,53.85,9.07,5.81,6.44,-0.63,47.43,-3.34,0,0,0,36,11.22,1.4,0.44,5,101.54,51.28,16.85,26.9,50.23,28.33,49.84
"ANDREW.FERENCE","2013-2014","EDM","D",71,1252.61,3,11,14,7,0.67,0.34,-0.66,-0.03,1016,1334,-318,43.23,-2.7,45,60,-15,42.86,1.55,39.48,58.58,-19.1,40.26,-7.49,22,13,-9,141,6.75,2.61,0.13,4,99.96,46.07,36.3,28.89,45.24,29.4,50.28
"ANDREW.FERENCE","2014-2015","EDM","D",70,1175.11,3,9,12,3,0.61,0.15,1.12,0.06,984,1175,-191,45.58,-3.46,38,56,-18,40.43,1.8,37.72,49.96,-12.24,43.02,-2.27,15,7,-8,163,8.32,2.4,0.12,5.36,99.5,42.36,33.12,27.75,49.64,28.99,50.34
"ANDREW.FERENCE","2015-2016","EDM","D",6,70.53,0,0,0,0,0,0,-0.86,-0.73,60,65,-5,48,-2.58,2,6,-4,25,-22.62,2.2,3.54,-1.34,38.33,-11.21,3,0,-3,11,9.36,0.11,0.09,0,90.68,55.26,25.19,26.57,48.8,28.75,50.78
"ANDREW.LADD","2013-2014","WPG","L",78,1134.5,19,20,39,29,2.06,1.53,46.65,2.47,1198,1046,152,53.39,4.85,53,45,8,54.08,7.86,51.64,46.27,5.37,52.74,2.84,15,12,-3,274,14.49,15.58,0.82,12.5,100.36,50.6,29.42,31.99,49.38,30.06,50.3
"ANDREW.LADD","2014-2015","WPG","L",81,1171.64,13,25,38,31,1.95,1.59,45.95,2.35,1170,990,180,54.17,2.08,47,35,12,57.32,5.79,50,42.32,7.68,54.16,0.7,24,7,-17,265,13.57,14.7,0.75,8.55,101.41,54.73,30.23,32.04,50.19,29.82,50.3
"ANDREW.LADD","2015-2016","WPG/CHI","L",78,1066.62,12,15,27,18,1.52,1.01,31.19,1.75,1010,977,33,50.83,-0.78,39,39,0,50,0,42.9,47.36,-4.46,47.53,-3.33,17,18,1,254,14.29,12.14,0.68,9.02,100.13,50.75,28.45,31.69,51.93,29.89,49.93
"ANDREW.LADD","2016-2017","NYI","L",78,1013.3,17,5,22,21,1.3,1.24,17.85,1.06,928,1057,-129,46.75,-1.26,34,45,-11,43.04,-9.9,38.57,43.89,-5.32,46.77,-2.34,14,6,-8,228,13.5,11.47,0.68,14.17,98.36,51.72,25.81,29.12,47.26,28.65,50.02
"ANDREW.MACDONALD","2013-2014","NYI/PHI","D",82,1548.97,2,13,15,5,0.58,0.19,5.02,0.19,1269,1578,-309,44.57,-7.88,50,65,-15,43.48,-4.69,54.83,67.21,-12.38,44.93,-5.17,20,13,-7,165,6.39,2.9,0.11,3.57,99.6,47.13,38.43,28.64,50.85,29.38,50.28
"ANDREW.MACDONALD","2014-2015","PHI","D",58,980.11,1,5,6,3,0.37,0.18,7.63,0.47,852,879,-27,49.22,-0.77,28,35,-7,44.44,-4.11,33.05,37.28,-4.23,46.99,-1.19,16,9,-7,119,7.28,2.08,0.13,2.38,98.88,53.8,33.66,27.46,49,28.78,50.02
"ANDREW.MACDONALD","2015-2016","PHI","D",28,481.23,1,5,6,4,0.75,0.5,9.15,1.14,449,469,-20,48.91,-6.27,24,18,6,57.14,9.69,19.78,17.95,1.83,52.43,-1.47,1,4,3,53,6.61,0.98,0.12,5.56,102.41,54.29,35.18,27.44,51.11,28.57,49.39
"ANDREW.MACDONALD","2016-2017","PHI","D",73,1235.02,2,15,17,13,0.83,0.63,15.75,0.77,1090,1164,-74,48.36,-3.48,36,43,-7,45.57,-2.43,41.43,43.49,-2.06,48.79,-1.51,10,7,-3,155,7.53,2.6,0.13,3.23,99.07,46.38,34.56,27.84,52.46,29.27,50.12
"ANDREW.MACWILLIAM","2014-2015","TOR","D",12,150.17,0,1,1,0,0.4,0,-2.28,-0.91,107,157,-50,40.53,-7.19,2,8,-6,20,-20.54,2.64,6.38,-3.74,29.27,-15.02,6,3,-3,13,5.19,0.16,0.06,0,94.58,38.67,25.25,24.82,47.73,28.23,48.52
"ANDREW.POTURALSKI","2016-2017","CAR","C",2,24.02,0,0,0,0,0,0,-1.07,-2.67,17,32,-15,34.69,-15.68,0,3,-3,0,-33.33,0.48,1.82,-1.34,20.87,-19.35,0,0,0,1,2.5,0.05,0.12,0,83.33,42.86,23.69,27.95,50.86,27.76,48.43
"ANDREW.SHAW","2013-2014","CHI","C",80,1003.43,14,13,27,18,1.61,1.08,41.38,2.47,1018,772,246,56.87,1.83,53,40,13,56.99,2.7,44.79,32.33,12.46,58.08,3.34,19,19,0,197,11.78,13.83,0.83,11.57,100.26,68.43,25.1,29.34,53.8,28.48,49.45
