"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"BRIAN.BOYLE","2013-2014","NYR","C",82,17.25,1,1,2,2,6.96,6.96,1.91,6.64,23,7,16,76.67,-12.21,2,0,2,100,13.73,2.29,0.45,1.84,83.58,-1.83,0,0,0,7,24.35,1.27,4.42,20,115.38,82.35,3.98,29.13,88.12,33.42,11.48
"BRIAN.BOYLE","2014-2015","T.B","C",82,20.09,0,0,0,0,0,0,0.03,0.09,24,5,19,82.76,-5.22,1,1,0,50,-40.74,0.96,0.28,0.68,77.42,-11.31,1,1,0,5,14.93,0.43,1.28,0,77.78,90,4.42,42.92,86.26,39.9,12.05
"BRIAN.BOYLE","2015-2016","T.B","C",75,43.93,2,0,2,2,2.73,2.73,2.62,3.58,72,9,63,88.89,0.35,4,0,4,100,11.11,5.1,0.44,4.66,92.06,1.52,0,2,2,13,17.76,2.06,2.81,18.18,110.26,96.97,10.55,42.49,88.42,38.42,12.33
"BRIAN.BOYLE","2016-2017","T.B/TOR","C",75,85.25,3,2,5,4,3.52,2.82,4.93,3.47,137,15,122,90.13,-1.44,12,1,11,92.31,3.18,8.56,1.34,7.22,86.46,-6.67,0,0,0,22,15.48,3.1,2.18,17.65,107.89,93.33,21.95,48.25,89.37,38.53,12.47
"BRIAN.CAMPBELL","2013-2014","FLA","D",82,313.96,2,10,12,9,2.29,1.72,10.88,2.08,481,66,415,87.93,5.42,20,2,18,90.91,30.91,30.11,3.82,26.29,88.74,11.55,0,1,1,81,15.48,2.8,0.54,6.06,102.97,93.71,66.25,35.97,82.11,38.05,11.53
"BRIAN.CAMPBELL","2014-2015","FLA","D",82,241.51,1,11,12,8,2.98,1.99,10.5,2.61,355,48,307,88.09,0.06,19,2,17,90.48,6.48,21.71,3.09,18.62,87.54,4.14,1,0,-1,59,14.66,2.1,0.52,2.78,103.07,94.35,59.47,39.8,88.06,36.82,12.01
"BRIAN.CAMPBELL","2015-2016","FLA","D",82,216.9,0,8,8,4,2.21,1.11,7.02,1.94,328,48,280,87.23,-2.84,20,1,19,95.24,6.35,23.29,2.44,20.85,90.52,-0.33,0,1,1,48,13.28,1.61,0.45,0,107.74,93.07,48.04,44.26,85.37,37.01,11.16
"BRIAN.CAMPBELL","2016-2017","CHI","D",80,126.7,2,3,5,3,2.37,1.42,4.55,2.15,169,36,133,82.44,-5.65,10,3,7,76.92,-10.17,8.82,1.61,7.21,84.56,-4.73,0,0,0,35,16.57,1.39,0.66,12.5,100.51,82.05,34.8,38.08,85.15,34.97,11.9
"BRIAN.DUMOULIN","2013-2014","PIT","D",6,14.99,0,0,0,0,0,0,0,0,22,3,19,88,-6.59,1,0,1,100,0,1.91,0.09,1.82,95.5,1.67,0,0,0,1,4,0.04,0.16,NA,107.69,83.33,47.91,45.13,85.94,37.31,12.51
"BRIAN.DUMOULIN","2014-2015","PIT","D",8,1.95,0,0,0,0,0,0,0,0,3,2,1,60,-33.67,0,0,0,NA,NA,0.21,0.04,0.17,84,-4.38,0,0,0,0,0,0,0,NA,100,80,4.4,19.49,85.9,32.56,12.18
"BRIAN.DUMOULIN","2015-2016","PIT","D",79,36,0,0,0,0,0,0,0.27,0.45,45,6,39,88.24,0.81,1,0,1,100,8.33,1.93,0.36,1.57,84.28,-2.15,0,0,0,9,15,0.23,0.38,0,105.88,90,8.78,35.33,85.82,33.63,11.24
"BRIAN.DUMOULIN","2016-2017","PIT","D",70,36.5,0,4,4,2,6.58,3.29,2.8,4.6,47,9,38,83.93,-2.12,5,0,5,100,8,3.27,0.24,3.03,93.16,8.86,0,0,0,10,16.44,0.23,0.38,0,118.52,87.5,10,39.56,84.83,36.64,12.48
"BRIAN.FERLIN","2014-2015","BOS","R",7,0.44,0,0,0,0,0,0,0,0,0,1,-1,0,-94.74,0,0,0,NA,NA,0,0.02,-0.02,0,-92.08,0,0,0,0,0,0,0,NA,NA,NA,1.01,25.86,68.97,20.11,16.09
"BRIAN.FLYNN","2013-2014","BUF","C",79,9.15,0,0,0,0,0,0,0.05,0.33,9,4,5,69.23,-19.03,0,0,0,NA,NA,0.63,0.25,0.38,71.59,-17.43,0,0,0,3,19.67,0.21,1.38,0,100,87.5,2.22,29.92,82.62,35.3,13.01
"BRIAN.FLYNN","2014-2015","BUF/MTL","C",63,46.3,0,1,1,1,1.3,1.3,1.12,1.45,53,16,37,76.81,-4.25,4,2,2,66.67,-8.33,4.76,1.15,3.61,80.54,-3.45,0,0,0,9,11.66,1.38,1.79,0,92.9,76.74,15.89,39.15,80.82,35.73,12.18
"BRIAN.FLYNN","2015-2016","MTL","C",55,6.05,0,0,0,0,0,0,0.12,1.19,6,2,4,75,-14.3,0,0,0,NA,NA,0.82,0.03,0.79,96.47,6.99,0,0,0,1,9.92,0.11,1.09,0,100,88.89,2,36.53,86.03,33.97,10.12
"BRIAN.FLYNN","2016-2017","MTL","C",51,2.42,0,0,0,0,0,0,0,0,3,3,0,50,-36.74,0,1,-1,0,-87.5,0.15,0.41,-0.26,26.79,-60.23,0,0,0,0,0,0,0,NA,66.67,100,1.01,27.51,84.18,33.85,12.36
"BRIAN.GIBBONS","2013-2014","PIT","C",41,14.73,1,0,1,1,4.07,4.07,0.91,3.71,18,3,15,85.71,-5.66,3,1,2,75,-18.55,1.03,0.12,0.91,89.57,-2.35,0,0,0,3,12.22,0.21,0.86,50,80,88.89,6.74,30.73,90.72,36.06,12.95
"BRIAN.GIBBONS","2014-2015","CBJ","C",25,16.45,0,1,1,0,3.65,0,0.62,2.26,21,1,20,95.45,2.28,3,0,3,100,11.11,1.77,0.05,1.72,97.25,3.39,0,0,0,2,7.29,0.06,0.22,0,125,95,12.89,40.55,89.22,39.18,11.03
"BRIAN.GIONTA","2013-2014","MTL","R",81,114.57,2,5,7,4,3.67,2.09,5.48,2.87,178,24,154,88.12,2.45,12,1,11,92.31,10.26,14.6,1.39,13.21,91.31,7,0,1,1,25,13.09,3.49,1.83,18.18,106.24,91.92,24.68,45.04,82.98,36.51,12.11
"BRIAN.GIONTA","2014-2015","BUF","R",69,140.12,3,6,9,4,3.85,1.71,7.41,3.17,187,45,142,80.6,-1.79,12,4,8,75,-18.33,12.79,2.95,9.84,81.26,-5.98,1,0,-1,36,15.42,3.61,1.55,12.5,98.71,93.28,43.53,38.63,81.33,35.77,12.58
"BRIAN.GIONTA","2015-2016","BUF","R",79,154.25,1,5,6,3,2.33,1.17,5.07,1.97,239,25,214,90.53,2.08,13,1,12,92.86,6.75,15.05,1.75,13.3,89.58,2.91,0,1,1,20,7.78,1.73,0.67,7.14,101.66,94.87,37.85,41.37,85.44,36.94,11.14
"BRIAN.GIONTA","2016-2017","BUF","R",82,125.63,3,4,7,5,3.34,2.39,5.83,2.78,179,26,153,87.32,-2.12,12,1,11,92.31,-1.31,11.82,1.45,10.37,89.07,-1.92,0,0,0,18,8.6,2.05,0.98,23.08,106.98,84.29,33.56,32.77,83.69,35.43,12.32
"BRIAN.LASHOFF","2013-2014","DET","D",75,0.91,0,0,0,0,0,0,0,0,1,0,1,100,8.6,0,0,0,NA,NA,0.1,0,0.1,100,9.77,0,0,0,0,0,0,0,NA,NA,0,0.22,22.4,93.17,33.88,11.2
"BRIAN.LASHOFF","2014-2015","DET","D",11,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"BRIAN.LASHOFF","2016-2017","DET","D",5,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"BRIAN.MCGRATTAN","2013-2014","CGY","R",75,4.64,0,0,0,0,0,0,0.08,1.03,3,0,3,100,10.7,0,0,0,NA,NA,0.2,0,0.2,100,7.83,0,0,0,1,12.93,0.1,1.29,0,NA,100,1.31,37,80.91,34.47,12.03
"BRIAN.MCGRATTAN","2014-2015","CGY","R",8,0.3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0.78,30.83,85.83,38.33,15
"BRIAN.O'NEILL","2015-2016","N.J","R",22,6.49,0,0,0,0,0,0,0,0,4,5,-1,44.44,-42.93,0,1,-1,0,-84.21,0.2,0.64,-0.44,23.81,-62.05,0,0,0,0,0,0,0,NA,75,83.33,5.23,33.35,82.82,32.3,14.42
"BRIAN.STRAIT","2013-2014","NYI","D",47,4.05,0,0,0,0,0,0,0,0,3,0,3,100,7.82,0,0,0,NA,NA,0.18,0,0.18,100,8.57,0,0,0,0,0,0,0,NA,NA,100,1.53,46.85,88.52,35.12,12.35
"BRIAN.STRAIT","2014-2015","NYI","D",52,2.67,0,0,0,0,0,0,0,0,2,0,2,100,11.62,0,0,0,NA,NA,0.15,0,0.15,100,12.69,0,0,0,0,0,0,0,NA,NA,83.33,1.03,28.49,89.32,36.27,12.56
"BRIAN.STRAIT","2015-2016","NYI","D",52,1.78,0,0,0,0,0,0,0,0,0,1,-1,0,-90.39,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,100,0.76,16.83,87.94,30.72,11.64
"BRIAN.STRAIT","2016-2017","WPG","D",5,0.95,0,0,0,0,0,0,0,0,1,1,0,50,-34.48,1,0,1,100,16.67,0.08,0.06,0.02,57.14,-33.29,0,0,0,0,0,0,0,NA,NA,NA,3.22,37.11,84.47,35,14.21
"BROCK.BOESER","2016-2017","VAN","R",9,15.9,2,0,2,2,7.55,7.55,1.95,7.36,25,1,24,96.15,2.04,2,0,2,100,0,1.49,0.2,1.29,88.17,-9.78,0,0,0,6,22.64,0.69,2.6,33.33,111.76,100,50.56,51.08,86.46,36.97,11.45
"BROCK.MCGINN","2015-2016","CAR","L",21,3.3,0,0,0,0,0,0,0,0,2,1,1,66.67,-24.88,0,0,0,NA,NA,0.11,0.15,-0.04,42.31,-48.21,0,0,0,0,0,0,0,NA,100,80,2.97,35.38,90.38,35.68,10.68
"BROCK.MCGINN","2016-2017","CAR","L",57,2.9,0,0,0,0,0,0,0,0,2,0,2,100,7.75,0,0,0,NA,NA,0.07,0,0.07,100,8.72,0,0,0,0,0,0,0,NA,NA,75,1.08,26,87.09,36.21,10.95
"BROCK.NELSON","2013-2014","NYI","C",72,131.76,3,4,7,5,3.19,2.28,6.32,2.88,217,19,198,91.95,1.38,11,2,9,84.62,-4.57,14.35,1.86,12.49,88.53,-1.44,2,2,0,42,19.13,3.97,1.81,14.29,91.38,95.37,33.35,44.76,89.54,37.78,11.55
"BROCK.NELSON","2014-2015","NYI","C",82,215.17,9,5,14,13,3.9,3.63,13.63,3.8,363,36,327,90.98,1.8,27,2,25,93.1,-2.13,31.18,2.84,28.34,91.65,3.94,2,1,-1,75,20.91,10.18,2.84,18.75,105.74,97.97,49.93,51.41,88.55,37.71,11.93
"BROCK.NELSON","2015-2016","NYI","C",81,141.4,2,2,4,3,1.7,1.27,3.97,1.68,185,20,165,90.24,0.29,8,3,5,72.73,-21.21,13.96,1.15,12.81,92.39,1.17,3,1,-2,31,13.15,4.09,1.74,9.09,80.49,91.49,38.81,40.86,85.81,36.01,11.44
"BROCK.NELSON","2016-2017","NYI","C",81,146.03,1,5,6,5,2.47,2.05,6.44,2.65,227,28,199,89.02,1.86,13,2,11,86.67,3.33,14.68,2.09,12.59,87.54,1.81,2,2,0,48,19.72,3.94,1.62,3.33,99.91,90.91,38.96,39.19,86.31,37.26,11.8
"BRODY.SUTTER","2014-2015","CAR","C",4,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"BRODY.SUTTER","2015-2016","CAR","C",8,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"BROOKS.LAICH","2013-2014","WSH","C",51,66.72,1,2,3,3,2.7,2.7,2.84,2.55,123,16,107,88.49,1.36,9,2,7,81.82,-7.66,8.36,1.17,7.19,87.72,1.15,1,0,-1,17,15.29,2.05,1.84,10,94.15,90.32,22.84,54.83,86.58,39.88,12.49
"BROOKS.LAICH","2014-2015","WSH","C",66,24.77,0,1,1,1,2.42,2.42,1,2.42,41,10,31,80.39,-7.96,1,1,0,50,-45.74,2.47,0.42,2.05,85.47,-5.74,0,1,1,2,4.84,0.56,1.36,0,94.76,89.47,8.13,43.48,87.07,35.31,11.89
"BROOKS.LAICH","2015-2016","WSH/TOR","C",81,21.35,0,0,0,0,0,0,0.33,0.93,33,1,32,97.06,6.31,2,0,2,100,6.9,2.41,0.02,2.39,99.18,7.08,0,0,0,5,14.05,1.18,3.32,0,114.29,89.47,5.22,41.28,88.82,35.19,10.91
"BROOKS.ORPIK","2013-2014","PIT","D",72,8.33,0,0,0,0,0,0,0,0,10,2,8,83.33,-7.08,1,0,1,100,9.09,0.54,0.07,0.47,88.52,-3.05,0,0,0,0,0,0,0,NA,112.5,81.82,2.09,29.22,88.15,32.19,13.29
"BROOKS.ORPIK","2014-2015","WSH","D",78,2.88,0,0,0,0,0,0,0,0,0,1,-1,0,-89.14,0,0,0,NA,NA,0,0.03,-0.03,0,-91.84,0,0,0,0,0,0,0,NA,NA,66.67,0.82,39.84,80.57,29.6,16.39
"BROOKS.ORPIK","2015-2016","WSH","D",41,1.08,0,0,0,0,0,0,0,0,1,0,1,100,12.89,0,0,0,NA,NA,0.07,0,0.07,100,9.83,0,0,0,0,0,0,0,NA,NA,75,0.54,36.49,88.22,32.56,12.93
"BROOKS.ORPIK","2016-2017","WSH","D",79,1.57,0,0,0,0,0,0,0,0,1,1,0,50,-39.82,0,0,0,NA,NA,0,0.02,-0.02,0,-88.47,0,0,0,0,0,0,0,NA,NA,80,0.4,16.11,77.51,34.13,10.85
"BRYAN.ALLEN","2013-2014","ANA","D",68,4.67,0,0,0,0,0,0,0,0,7,4,3,63.64,-24.73,0,0,0,NA,NA,0.23,0.24,-0.01,48.94,-42.07,0,0,0,0,0,0,0,NA,100,66.67,1.26,29.12,84.76,34.44,14.75
"BRYAN.ALLEN","2014-2015","ANA/MTL","D",11,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"BRYAN.BICKELL","2013-2014","CHI","L",59,28.27,0,0,0,0,0,0,0,0,50,0,50,100,10.79,2,0,2,100,9.38,2.53,0,2.53,100,12.53,0,0,0,6,12.73,0.54,1.15,NA,NA,100,9.6,53.4,87.36,36.42,11.14
"BRYAN.BICKELL","2014-2015","CHI","L",80,57.9,1,2,3,2,3.11,2.07,2.3,2.38,84,18,66,82.35,-8.01,6,2,4,75,-12.8,4.65,1.84,2.81,71.65,-18.81,0,0,0,11,11.4,0.72,0.75,25,96.38,96,13.55,41.75,88.53,33.89,13.05
"BRYAN.BICKELL","2015-2016","CHI","L",25,5.27,0,0,0,0,0,0,0,0,7,0,7,100,11.63,0,0,0,NA,NA,0.1,0,0.1,100,8.42,0,0,0,0,0,0,0,NA,NA,100,4.9,32.51,90.56,35.88,12.53
"BRYAN.BICKELL","2016-2017","CAR","L",11,14.47,1,0,1,1,4.15,4.15,0.82,3.4,25,6,19,80.65,-10.26,4,2,2,66.67,-16.67,1.62,0.79,0.83,67.22,-17.59,0,0,0,2,8.29,0.35,1.45,100,76.67,100,24,43.55,90.78,37.86,12.12
"BRYAN.LERG","2014-2015","S.J","L",2,2.03,0,0,0,0,0,0,0,0,3,0,3,100,15.38,0,0,0,NA,NA,0.1,0,0.1,100,18.26,0,0,0,0,0,0,0,NA,NA,NA,22.02,27.8,83.03,23.74,13.78
"BRYAN.LERG","2015-2016","S.J","L",6,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"BRYAN.LITTLE","2013-2014","WPG","R/C",82,216.62,7,7,14,10,3.88,2.77,11.82,3.27,379,41,338,90.24,1.22,23,4,19,85.19,0.19,28.43,2.47,25.96,92.01,3.99,1,0,-1,59,16.34,7.45,2.06,22.58,97.82,95.73,51.33,52.6,81.93,38.34,11.21
"BRYAN.LITTLE","2014-2015","WPG","C",70,217.01,9,9,18,15,4.98,4.15,16.05,4.44,418,35,383,92.27,7.94,23,0,23,100,10.53,30.57,2.16,28.41,93.4,5.65,0,2,2,75,20.74,5.86,1.62,23.68,111.62,92.51,55.74,56.79,80.68,39.6,11.09
"BRYAN.LITTLE","2015-2016","WPG","C",57,167.76,2,10,12,6,4.29,2.15,9.85,3.52,295,27,268,91.61,2.78,18,3,15,85.71,-6.59,18.44,3.03,15.41,85.89,-6.67,1,0,-1,47,16.81,3.37,1.21,7.69,97.33,96.05,55.22,54.42,86.63,39.05,10.69
"BRYAN.LITTLE","2016-2017","WPG","C",59,128.72,6,5,11,10,5.13,4.66,9.05,4.22,214,36,178,85.6,-2.5,16,3,13,84.21,-1.5,14.81,2.37,12.44,86.2,-1.9,1,0,-1,27,12.59,2.7,1.26,40,102.62,94.24,42.9,45.4,86.49,38.17,10.84
"BRYAN.RUST","2014-2015","PIT","R",14,5.84,0,0,0,0,0,0,0.16,1.64,8,0,8,100,8.77,1,0,1,100,0,0.42,0,0.42,100,6.98,0,0,0,2,20.55,0.09,0.92,0,NA,75,7.95,21.12,86.76,34.88,10.41
"BRYAN.RUST","2015-2016","PIT","R",41,12.02,0,1,1,0,4.99,0,0.61,3.04,14,2,12,87.5,0.28,1,1,0,50,-35.71,0.66,0.22,0.44,75,-9.98,0,0,0,2,9.98,0.05,0.25,0,14.29,87.5,5.59,24.92,84.13,35.34,11.05
"BRYAN.RUST","2016-2017","PIT","R",57,11.87,0,0,0,0,0,0,0,0,19,2,17,90.48,4.71,1,0,1,100,14.58,0.84,0.01,0.83,98.82,14.17,0,0,0,4,20.22,0.14,0.71,NA,114.29,88.89,3.95,34.04,84.44,34.67,11.48
"BRYCE.SALVADOR","2013-2014","N.J","D",40,2.46,0,0,0,0,0,0,0,0,1,0,1,100,17.15,0,0,0,NA,NA,0.03,0,0.03,100,18.1,0,0,0,0,0,0,0,NA,NA,100,1.25,39.55,82.76,32.86,11.87
"BRYCE.SALVADOR","2014-2015","N.J","D",15,0.62,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0.78,47.37,86.23,31.17,15.79
"BRYCE.VAN BRABANT","2013-2014","CGY","L",6,0.07,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0.28,48.15,88.89,33.33,11.11
"BUDDY.ROBINSON","2015-2016","OTT","R",3,0.07,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0.72,7.41,51.85,29.63,11.11
"BUDDY.ROBINSON","2016-2017","OTT","R",4,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"BUD.HOLLOWAY","2015-2016","MTL","C",1,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"BYRON.FROESE","2015-2016","TOR","C",56,15.21,0,0,0,0,0,0,0.14,0.55,36,4,32,90,-0.82,1,1,0,50,-35.71,2.74,0.1,2.64,96.48,3.95,0,1,1,1,3.94,0.24,0.95,NA,80.88,88.89,5.16,42.99,90,36.3,11.11
"BYRON.FROESE","2016-2017","TOR/T.B","C",6,2.93,0,0,0,0,0,0,-0.02,-0.41,4,0,4,100,7.84,0,0,0,NA,NA,0.31,0,0.31,100,3.21,0,0,0,0,0,0,0,NA,NA,100,13.13,32.65,89.09,40.84,11.51
"CAL.CLUTTERBUCK","2013-2014","NYI","R",73,95.05,0,0,0,0,0,0,1.66,1.05,159,13,146,92.44,1.88,2,1,1,66.67,-19.7,10.22,0.82,9.4,92.57,4.98,0,0,0,42,26.51,3.72,2.35,0,94.2,94.74,23.38,33.41,87.29,36.04,11.9
"CAL.CLUTTERBUCK","2014-2015","NYI","R",76,10.21,0,1,1,1,5.88,5.88,0.7,4.11,10,1,9,90.91,1.09,1,0,1,100,6.67,0.68,0.3,0.38,69.39,-20.24,1,0,-1,2,11.75,0.14,0.82,0,114.29,85,2.56,24.7,89.64,33.9,11.62
"CAL.CLUTTERBUCK","2015-2016","NYI","R",77,8.39,0,0,0,0,0,0,0.08,0.57,5,2,3,71.43,-18.37,1,0,1,100,11.9,0.89,0.03,0.86,96.74,5.69,0,0,0,1,7.15,0.14,1,0,120,66.67,2.38,22,86.38,35.6,10.21
"CAL.CLUTTERBUCK","2016-2017","NYI","R",66,27.32,0,1,1,0,2.2,0,0.78,1.71,44,7,37,86.27,-2.38,3,1,2,75,-13,2.89,1.12,1.77,72.07,-15.84,1,0,-1,10,21.96,0.76,1.67,0,79.17,90.48,9.12,41.52,88.89,35.12,11.64
"CALLE.JARNKROK","2013-2014","NSH","C",12,16.8,0,1,1,0,3.57,0,0.64,2.29,25,3,22,89.29,2.05,2,0,2,100,0,2.42,0.13,2.29,94.9,0.13,0,0,0,1,3.57,0.14,0.5,0,111.76,100,38.18,35.85,87.41,32.95,10.89
"CALLE.JARNKROK","2014-2015","NSH","C",74,15.23,0,0,0,0,0,0,0.08,0.32,20,4,16,83.33,-6.4,2,0,2,100,12.5,0.89,0.15,0.74,85.58,-5.16,0,0,0,1,3.94,0.06,0.24,0,120,100,3.85,36.42,87.2,38.55,12.42
"CALLE.JARNKROK","2015-2016","NSH","C",81,53.28,3,1,4,3,4.5,3.38,3.66,4.12,91,6,85,93.81,4.78,11,0,11,100,5,7.35,0.39,6.96,94.96,3.45,0,0,0,13,14.64,2.19,2.47,27.27,121.15,94.64,12.71,48.82,89.15,37.68,11.28
"CALLE.JARNKROK","2016-2017","NSH","C",81,66.18,2,2,4,2,3.63,1.81,3.11,2.82,105,7,98,93.75,5.39,8,0,8,100,9.76,5.58,0.42,5.16,93,5.29,1,0,-1,14,12.69,1.04,0.94,25,116,92.31,16.15,41.78,87.22,35.58,12.01
"CAL.O'REILLY","2015-2016","BUF","C",20,39.2,1,1,2,1,3.06,1.53,1.61,2.46,67,11,56,85.9,-0.12,5,1,4,83.33,0,4.83,0.68,4.15,87.66,6.82,0,0,0,5,7.65,0.3,0.46,25,97.91,92.5,38.44,49.78,89.12,39.94,12.13
"CAL.O'REILLY","2016-2017","BUF","C",11,9.78,0,0,0,0,0,0,0.02,0.12,16,0,16,100,9.71,1,0,1,100,12.5,0.62,0,0.62,100,6.75,0,0,0,0,0,0,0,NA,NA,100,16.8,41.28,87.83,39.08,12.01
"CALVIN.DE HAAN","2013-2014","NYI","D",51,62.93,1,2,3,2,2.86,1.91,2.9,2.76,107,12,95,89.92,-1.77,5,1,4,83.33,0.57,6.21,0.92,5.29,87.1,-1.27,1,0,-1,24,22.88,0.66,0.63,7.14,98.77,93.75,22.52,34.19,89.59,34.16,12.92
"CALVIN.DE HAAN","2014-2015","NYI","D",65,11.26,0,0,0,0,0,0,0,0,14,2,12,87.5,-2.62,1,0,1,100,7.89,0.76,0.13,0.63,85.39,-4.12,0,0,0,2,10.66,0.05,0.27,NA,112.5,93.75,3.21,32.87,90.78,31.61,13.42
"CALVIN.DE HAAN","2015-2016","NYI","D",72,17.02,0,1,1,0,3.53,0,0.93,3.28,20,2,18,90.91,2.12,1,0,1,100,12.5,0.96,0.11,0.85,89.72,-1.27,0,0,0,6,21.15,0.32,1.13,0,107.69,80,5.15,31.95,83.88,34.88,11.05
"CALVIN.DE HAAN","2016-2017","NYI","D",82,49.17,1,1,2,1,2.44,1.22,1.9,2.32,66,7,59,90.41,3.01,3,2,1,60,-28.24,3.37,1.1,2.27,75.39,-11.97,0,0,0,16,19.52,0.84,1.03,12.5,69.09,87.5,13.05,33.87,85.67,35.42,11.79
"CAM.ATKINSON","2013-2014","CBJ","R",79,172.17,4,5,9,9,3.14,3.14,9.42,3.28,297,26,271,91.95,2.48,20,3,17,86.96,-2.23,21.33,1.31,20.02,94.21,3.18,1,1,0,59,20.56,7.11,2.48,10.26,95.31,97.18,39.26,42.72,89.35,37.98,12.15
"CAM.ATKINSON","2014-2015","CBJ","R",78,176.78,7,3,10,8,3.39,2.72,10.29,3.49,298,22,276,93.12,7.25,18,1,17,94.74,3.07,24.34,1.34,23,94.78,8.4,1,1,0,67,22.74,8.3,2.82,16.28,103.38,92.21,45.47,42.44,86.89,38.32,12.04
"CAM.ATKINSON","2015-2016","CBJ","R",81,178.66,4,6,10,10,3.36,3.36,9.52,3.2,281,33,248,89.49,4.33,20,2,18,90.91,8.77,23.97,2.28,21.69,91.31,4.91,1,0,-1,53,17.8,5.66,1.9,12.12,104.25,94.97,45.36,46.05,85.05,39.15,10.71
"CAM.ATKINSON","2016-2017","CBJ","R",82,204.92,10,9,19,14,5.56,4.1,16.38,4.8,340,39,301,89.71,3.18,32,1,31,96.97,6.97,29.76,2.78,26.98,91.46,8.01,0,1,1,75,21.96,8.19,2.4,24.39,112.2,96.71,58.06,59.17,78.69,40.66,11.82
"CAMERON.GAUNCE","2013-2014","DAL","D",9,0.65,0,0,0,0,0,0,0,0,0,1,-1,0,-86.96,0,0,0,NA,NA,0,0.02,-0.02,0,-85.99,0,0,0,0,0,0,0,NA,NA,NA,1.14,41.92,84.62,36.92,11.92
"CAMERON.GAUNCE","2016-2017","PIT","D",12,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"CAMERON.SCHILLING","2013-2014","WSH","D",1,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAMERON.SCHILLING","2014-2015","WSH","D",4,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
"CAM.FOWLER","2013-2014","ANA","D",70,232.19,4,10,14,9,3.62,2.33,12.38,3.2,413,49,364,89.39,2.29,26,3,23,89.66,18.23,32.43,2.76,29.67,92.16,2.93,0,0,0,84,21.71,3.25,0.84,10.26,98.51,96.25,58.47,47.42,87.4,38.48,11.23
"CAM.FOWLER","2014-2015","ANA","D",80,189.15,1,7,8,3,2.54,0.95,6.88,2.18,307,40,267,88.47,-2,18,1,17,94.74,18.55,21.19,2.55,18.64,89.26,-0.47,0,0,0,60,19.03,1.86,0.59,4,106.88,91.01,49.95,45,88.5,37.15,11.88
